DateTime,Flux_1,airTemp_c,tempC_421,stn1_Q,air_pressure_kPa,V1_adjusted,CO2_air_ppm,air_pressure_atm,VaporPressure_atm,TotalAir_atm,Total_air_MolperL,CO2_air_MolesPerLiter,CO2_air_gCO2asCPerLiter,WaterTemp_K,KH_mol.L.atm,CO2_water_gCO2asCPerLiter,deltaCO2_gCO2asCperM3,Flux_gCO2asCperM2perDay,k_m.d,Sc,K600.effective,kkin,K600.eq1
7/26/2019 9:20,NA,5.656518,5.23875,0.013542909,62.60355,2619.881959,410,0.617848834,0.00912591,0.608722924,0.026607199,1.09E-05,0.000130907,278.38875,0.061975965,0.001948437,0.112643121,NA,NA,1381.16809,NA,NA,NA
7/26/2019 9:25,NA,5.698467,5.2765,0.01355364,62.6046,2607.26535,410,0.617859196,0.009152495,0.608706701,0.026602488,1.09E-05,0.000130884,278.4265,0.061903565,0.001936788,0.111791897,NA,NA,1377.950635,NA,NA,NA
7/26/2019 9:27,NA,NA,5.31425,0.013564376,62.60565,2594.648741,410,0.617869559,NA,NA,NA,NA,NA,278.46425,0.06183127,0.001925165,NA,NA,NA,1374.741157,NA,NA,NA
7/26/2019 9:30,NA,5.914836,5.352,0.013575118,62.6067,2582.032133,410,0.617879922,0.009290708,0.608589214,0.026576731,1.09E-05,0.000130758,278.502,0.061759079,0.001913567,0.110104678,NA,NA,1371.539642,NA,NA,NA
7/26/2019 9:35,NA,5.929414,5.4495,0.013714132,62.60615,2573.467703,410,0.617874494,0.009300086,0.608574408,0.026574696,1.09E-05,0.000130748,278.5995,0.061573104,0.001901477,0.109029296,NA,NA,1363.307576,NA,NA,NA
7/26/2019 9:40,NA,5.956723,5.547,0.013853988,62.6056,2564.903273,410,0.617869066,0.009317677,0.608551389,0.026571091,1.09E-05,0.00013073,278.697,0.061387819,0.001889446,0.107963744,NA,NA,1355.128312,NA,NA,NA
7/26/2019 9:42,NA,NA,5.6445,0.013994686,62.60505,2556.338843,410,0.617863638,NA,NA,NA,NA,NA,278.7945,0.061203221,0.001877474,NA,NA,NA,1347.00162,NA,NA,NA
7/26/2019 9:45,1.14,5.886285,5.742,0.014136226,62.6045,2547.774414,410,0.61785821,0.009272365,0.608585844,0.026579303,1.09E-05,0.00013077,278.892,0.061019306,0.001865561,0.105855741,1.181952,11.16568638,1338.927269,16.67970223,NA,NA
7/26/2019 9:50,NA,6.217407,5.81225,0.014173672,62.606925,2542.70978,410,0.617882142,0.009487075,0.608395067,0.026539478,1.09E-05,0.000130574,278.96225,0.060887215,0.001857822,0.10516732,NA,NA,1333.141909,NA,NA,NA
7/26/2019 9:55,NA,6.286107,5.8825,0.014211175,62.60935,2537.645146,410,0.617906075,0.009532169,0.608373907,0.02653203,1.09E-05,0.000130538,279.0325,0.060755477,0.00185011,0.104473447,NA,NA,1327.383516,NA,NA,NA
7/26/2019 9:57,NA,NA,5.95275,0.014248738,62.611775,2532.580511,410,0.617930008,NA,NA,NA,NA,NA,279.10275,0.060624089,0.001842425,NA,NA,NA,1321.652005,NA,NA,NA
7/26/2019 10:00,NA,6.107362,6.023,0.014286358,62.6142,2527.515877,410,0.617953941,0.009415237,0.608538704,0.026556204,1.09E-05,0.000130657,279.173,0.060493052,0.001834766,0.10308677,NA,NA,1315.947289,NA,NA,NA
7/26/2019 10:05,NA,6.404661,6.09175,0.014266988,62.6153,2513.334619,410,0.617964797,0.00961043,0.608354367,0.026519927,1.09E-05,0.000130478,279.24175,0.06036515,0.001820614,0.102025302,NA,NA,1310.390242,NA,NA,NA
7/26/2019 10:10,NA,6.479072,6.1605,0.014247632,62.6164,2499.153362,410,0.617975653,0.009659841,0.608315813,0.026511189,1.09E-05,0.000130435,279.3105,0.060237582,0.001806515,0.10096303,NA,NA,1304.858696,NA,NA,NA
7/26/2019 10:12,NA,NA,6.22925,0.014228292,62.6175,2484.972104,410,0.61798651,NA,NA,NA,NA,NA,279.37925,0.060110345,0.00179247,NA,NA,NA,1299.35257,NA,NA,NA
7/26/2019 10:15,NA,6.406126,6.298,0.014208968,62.6186,2470.790846,410,0.617997366,0.009611401,0.608385965,0.026521165,1.09E-05,0.000130484,279.448,0.05998344,0.001778478,0.098852367,NA,NA,1293.871784,NA,NA,NA
7/26/2019 10:20,NA,6.340827,6.36125,0.014285251,62.6161,2460.208017,410,0.617972693,0.009568221,0.608404472,0.026528168,1.09E-05,0.000130519,279.51125,0.059866979,0.001767423,0.097996502,NA,NA,1288.85177,NA,NA,NA
7/26/2019 10:25,NA,6.177252,6.4245,0.014361775,62.6136,2449.625188,410,0.61794802,0.009460806,0.608487214,0.026547313,1.09E-05,0.000130613,279.5745,0.059750797,0.001756405,0.097142361,NA,NA,1283.853073,NA,NA,NA
7/26/2019 10:27,NA,NA,6.48775,0.01443854,62.6111,2439.042359,410,0.617923346,NA,NA,NA,NA,NA,279.63775,0.059634892,0.001745424,NA,NA,NA,1278.875629,NA,NA,NA
7/26/2019 10:30,1.16,6.075806,6.551,0.014515546,62.6086,2428.45953,410,0.617898673,0.009394725,0.608503948,0.026557689,1.09E-05,0.000130664,279.701,0.059519265,0.001734482,0.095458049,1.202688,12.59912617,1273.919377,18.35843988,NA,NA
7/26/2019 10:35,NA,6.172163,6.62,0.014538471,62.607425,2419.800591,410,0.617887077,0.009457481,0.608429596,0.026545283,1.09E-05,0.000130603,279.77,0.059393441,0.001724643,0.094675556,NA,NA,1268.53665,NA,NA,NA
7/26/2019 10:40,NA,6.092683,6.689,0.014561417,62.60625,2411.141653,410,0.617875481,0.00940569,0.60846979,0.026554593,1.09E-05,0.000130649,279.839,0.059267945,0.001714841,0.093891823,NA,NA,1263.178985,NA,NA,NA
7/26/2019 10:42,NA,NA,6.758,0.014584385,62.605075,2402.482715,410,0.617863884,NA,NA,NA,NA,NA,279.908,0.059142775,0.001705074,NA,NA,NA,1257.846302,NA,NA,NA
7/26/2019 10:45,1.02,6.209899,6.827,0.014607374,62.6039,2393.823776,410,0.617852288,0.009482159,0.608370129,0.026539103,1.09E-05,0.000130572,279.977,0.059017932,0.001695342,0.092349487,1.057536,11.45145508,1252.538519,16.54552659,NA,NA
7/26/2019 10:46,NA,NA,6.842,0.014604532,62.60368667,2216.085043,410,0.617850183,NA,NA,NA,NA,NA,279.992,0.058990835,0.001568744,NA,NA,NA,1251.38794,NA,NA,NA
7/26/2019 10:47,NA,NA,6.857,0.01460169,62.60347333,2231.039755,410,0.617848077,NA,NA,NA,NA,NA,280.007,0.058963754,0.001578606,NA,NA,NA,1250.238533,NA,NA,NA
7/26/2019 10:48,NA,NA,6.872,0.014598849,62.60326,2194.108513,410,0.617845972,NA,NA,NA,NA,NA,280.022,0.058936687,0.001551762,NA,NA,NA,1249.090298,NA,NA,NA
7/26/2019 10:49,NA,NA,6.887,0.014596007,62.60304667,2194.237734,410,0.617843866,NA,NA,NA,NA,NA,280.037,0.058909637,0.001551141,NA,NA,NA,1247.943232,NA,NA,NA
7/26/2019 10:50,NA,6.237993,6.902,0.014593167,62.60283333,2216.607161,410,0.617841761,0.009500568,0.608341193,0.026535172,1.09E-05,0.000130553,280.052,0.058882601,0.001566235,0.084536696,NA,NA,1246.797337,NA,NA,NA
7/26/2019 10:51,NA,NA,6.917,0.014590326,62.60262,2216.737695,410,0.617839655,NA,NA,NA,NA,NA,280.067,0.058855581,0.001565609,NA,NA,NA,1245.652609,NA,NA,NA
7/26/2019 10:52,NA,NA,6.932,0.014587486,62.60240667,2209.453954,410,0.61783755,NA,NA,NA,NA,NA,280.082,0.058828576,0.001559748,NA,NA,NA,1244.50905,NA,NA,NA
7/26/2019 10:53,NA,NA,6.947,0.014584646,62.60219333,2224.413476,410,0.617835445,NA,NA,NA,NA,NA,280.097,0.058801586,0.001569588,NA,NA,NA,1243.366658,NA,NA,NA
7/26/2019 10:54,NA,NA,6.962,0.014581807,62.60198,2180.053561,410,0.617833339,NA,NA,NA,NA,NA,280.112,0.058774612,0.001537582,NA,NA,NA,1242.225432,NA,NA,NA
7/26/2019 10:55,NA,6.322289,6.977,0.014578968,62.60176667,2202.428671,410,0.617831234,0.009555994,0.60827524,0.026524293,1.09E-05,0.0001305,280.127,0.058747653,0.00155265,0.083548013,NA,NA,1241.085371,NA,NA,NA
7/26/2019 10:56,NA,NA,6.992,0.014576129,62.60155333,2202.558338,410,0.617829128,NA,NA,NA,NA,NA,280.142,0.058720709,0.001552029,NA,NA,NA,1239.946475,NA,NA,NA
7/26/2019 10:57,NA,NA,7.007,0.01457329,62.60134,2202.688006,410,0.617827023,NA,NA,NA,NA,NA,280.157,0.05869378,0.001551409,NA,NA,NA,1238.808743,NA,NA,NA
7/26/2019 10:58,NA,NA,7.022,0.014570452,62.60112667,2202.817675,410,0.617824917,NA,NA,NA,NA,NA,280.172,0.058666867,0.001550789,NA,NA,NA,1237.672173,NA,NA,NA
7/26/2019 10:59,NA,NA,7.037,0.014567614,62.60091333,2173.278022,410,0.617822812,NA,NA,NA,NA,NA,280.187,0.058639969,0.001529291,NA,NA,NA,1236.536766,NA,NA,NA
7/26/2019 11:00,1.01,6.149747,7.052,0.014564777,62.6007,2366.267909,410,0.617820706,0.009442849,0.608377857,0.026545156,1.09E-05,0.000130602,280.202,0.058613086,0.001664331,0.089896589,1.047168,11.64858441,1235.402519,16.71482244,NA,NA
7/26/2019 11:01,NA,NA,7.0644,0.014579416,62.60026667,2210.585083,410,0.61781643,NA,NA,NA,NA,NA,280.2144,0.058590874,0.001554241,NA,NA,NA,1234.465752,NA,NA,NA
7/26/2019 11:02,NA,NA,7.0768,0.014594064,62.59983333,2181.001884,410,0.617812153,NA,NA,NA,NA,NA,280.2268,0.058568672,0.001532861,NA,NA,NA,1233.529777,NA,NA,NA
7/26/2019 11:03,NA,NA,7.0892,0.01460872,62.5994,2181.090968,410,0.617807876,NA,NA,NA,NA,NA,280.2392,0.058546481,0.001532342,NA,NA,NA,1232.594594,NA,NA,NA
7/26/2019 11:04,NA,NA,7.1016,0.014623385,62.59896667,2181.180051,410,0.6178036,NA,NA,NA,NA,NA,280.2516,0.058524301,0.001531824,NA,NA,NA,1231.660202,NA,NA,NA
7/26/2019 11:05,NA,6.106703,7.114,0.014638058,62.59853333,2196.107699,410,0.617799323,0.009414808,0.608384515,0.026549538,1.09E-05,0.000130624,280.264,0.05850213,0.001541724,0.082552357,NA,NA,1230.726602,NA,NA,NA
7/26/2019 11:06,NA,NA,7.1264,0.01465274,62.5981,2188.777801,410,0.617795046,NA,NA,NA,NA,NA,280.2764,0.05847997,0.001535996,NA,NA,NA,1229.793792,NA,NA,NA
7/26/2019 11:07,NA,NA,7.1388,0.014667431,62.59766667,2181.447296,410,0.61779077,NA,NA,NA,NA,NA,280.2888,0.058457821,0.001530272,NA,NA,NA,1228.861772,NA,NA,NA
7/26/2019 11:08,NA,NA,7.1512,0.01468213,62.59723333,2166.695993,410,0.617786493,NA,NA,NA,NA,NA,280.3012,0.058435682,0.001519348,NA,NA,NA,1227.930542,NA,NA,NA
7/26/2019 11:09,NA,NA,7.1636,0.014696839,62.5968,2151.943477,410,0.617782216,NA,NA,NA,NA,NA,280.3136,0.058413553,0.001508432,NA,NA,NA,1227.000101,NA,NA,NA
7/26/2019 11:10,NA,5.970213,7.176,0.014711555,62.59636667,2196.556131,410,0.61777794,0.009326377,0.608451563,0.026565448,1.09E-05,0.000130702,280.326,0.058391434,0.001539121,0.08223959,NA,NA,1226.070449,NA,NA,NA
7/26/2019 11:11,NA,NA,7.1884,0.014726281,62.59593333,2174.382514,410,0.617773663,NA,NA,NA,NA,NA,280.3384,0.058369326,0.001523007,NA,NA,NA,1225.141585,NA,NA,NA
7/26/2019 11:12,NA,NA,7.2008,0.014741015,62.5955,2181.892693,410,0.617769386,NA,NA,NA,NA,NA,280.3508,0.058347228,0.001527689,NA,NA,NA,1224.213509,NA,NA,NA
7/26/2019 11:13,NA,NA,7.2132,0.014755757,62.59506667,2152.294943,410,0.61776511,NA,NA,NA,NA,NA,280.3632,0.05832514,0.001506395,NA,NA,NA,1223.28622,NA,NA,NA
7/26/2019 11:14,NA,NA,7.2256,0.014770508,62.59463333,2159.804818,410,0.617760833,NA,NA,NA,NA,NA,280.3756,0.058303063,0.001511079,NA,NA,NA,1222.359717,NA,NA,NA
7/26/2019 11:15,NA,5.95396,7.238,0.014785268,62.5942,2308.339238,410,0.617756556,0.009315896,0.608440661,0.026566519,1.09E-05,0.000130707,280.388,0.058280996,0.001614388,0.086470375,NA,NA,1221.434001,NA,NA,NA
7/26/2019 11:16,NA,NA,7.2476,0.014777134,62.59412667,2159.981561,410,0.617755833,NA,NA,NA,NA,NA,280.3976,0.058263919,0.001510188,NA,NA,NA,1220.717858,NA,NA,NA
7/26/2019 11:17,NA,NA,7.2572,0.014769003,62.59405333,2160.070138,410,0.617755109,NA,NA,NA,NA,NA,280.4072,0.058246848,0.001509807,NA,NA,NA,1220.002185,NA,NA,NA
7/26/2019 11:18,NA,NA,7.2668,0.014760874,62.59398,2167.581942,410,0.617754385,NA,NA,NA,NA,NA,280.4168,0.058229784,0.001514614,NA,NA,NA,1219.286983,NA,NA,NA
7/26/2019 11:19,NA,NA,7.2764,0.014752748,62.59390667,2167.670826,410,0.617753661,NA,NA,NA,NA,NA,280.4264,0.058212725,0.001514232,NA,NA,NA,1218.572251,NA,NA,NA
7/26/2019 11:20,NA,6.098971,7.286,0.014744624,62.59383333,2152.912041,410,0.617752938,0.009409779,0.608343159,0.026548469,1.09E-05,0.000130618,280.436,0.058195673,0.001503482,0.079894716,NA,NA,1217.85799,NA,NA,NA
7/26/2019 11:21,NA,NA,7.2956,0.014736503,62.59376,2190.121014,410,0.617752214,NA,NA,NA,NA,NA,280.4456,0.058178627,0.001529019,NA,NA,NA,1217.144198,NA,NA,NA
7/26/2019 11:22,NA,NA,7.3052,0.014728385,62.59368667,2153.088597,410,0.61775149,NA,NA,NA,NA,NA,280.4552,0.058161587,0.001502725,NA,NA,NA,1216.430876,NA,NA,NA
7/26/2019 11:23,NA,NA,7.3148,0.014720269,62.59361333,2160.601625,410,0.617750767,NA,NA,NA,NA,NA,280.4648,0.058144553,0.001507527,NA,NA,NA,1215.718024,NA,NA,NA
7/26/2019 11:24,NA,NA,7.3244,0.014712156,62.59354,2145.840106,410,0.617750043,NA,NA,NA,NA,NA,280.4744,0.058127525,0.001496788,NA,NA,NA,1215.00564,NA,NA,NA
7/26/2019 11:25,NA,6.234534,7.334,0.014704046,62.59346667,2131.07737,410,0.617749319,0.0094983,0.608251019,0.026531568,1.09E-05,0.000130535,280.484,0.058110503,0.001486056,0.078769975,NA,NA,1214.293726,NA,NA,NA
7/26/2019 11:26,NA,NA,7.3436,0.014695938,62.59339333,2131.16474,410,0.617748595,NA,NA,NA,NA,NA,280.4936,0.058093488,0.001485682,NA,NA,NA,1213.582281,NA,NA,NA
7/26/2019 11:27,NA,NA,7.3532,0.014687833,62.59332,2138.678077,410,0.617747872,NA,NA,NA,NA,NA,280.5032,0.058076479,0.001490483,NA,NA,NA,1212.871304,NA,NA,NA
7/26/2019 11:28,NA,NA,7.3628,0.01467973,62.59324667,2146.192024,410,0.617747148,NA,NA,NA,NA,NA,280.5128,0.058059476,0.001495281,NA,NA,NA,1212.160796,NA,NA,NA
7/26/2019 11:29,NA,NA,7.3724,0.01467163,62.59317333,2131.426857,410,0.617746424,NA,NA,NA,NA,NA,280.5224,0.058042479,0.00148456,NA,NA,NA,1211.450756,NA,NA,NA
7/26/2019 11:30,1.03,6.323253,7.382,0.014663533,62.5931,2131.514232,410,0.6177457,0.009556629,0.608189071,0.026520444,1.09E-05,0.000130481,280.532,0.058025488,0.001484186,0.078549408,1.067904,13.59531574,1210.741184,19.31253709,NA,NA
7/26/2019 11:31,NA,NA,7.387733333,0.014638508,62.59238,2131.618721,410,0.617738594,NA,NA,NA,NA,NA,280.5377333,0.058015343,0.001483999,NA,NA,NA,1210.317634,NA,NA,NA
7/26/2019 11:32,NA,NA,7.393466667,0.014613507,62.59166,2139.150823,410,0.617731489,NA,NA,NA,NA,NA,280.5434667,0.058005201,0.001488982,NA,NA,NA,1209.894252,NA,NA,NA
7/26/2019 11:33,NA,NA,7.3992,0.014588532,62.59094,2109.543803,410,0.617724383,NA,NA,NA,NA,NA,280.5492,0.057995061,0.001468117,NA,NA,NA,1209.471036,NA,NA,NA
7/26/2019 11:34,NA,NA,7.404933333,0.014563583,62.59022,2131.932223,410,0.617717277,NA,NA,NA,NA,NA,280.5549333,0.057984923,0.001483439,NA,NA,NA,1209.047987,NA,NA,NA
7/26/2019 11:35,NA,6.266296,7.410666667,0.014538658,62.5895,2132.036736,410,0.617710171,0.009519146,0.608191025,0.026525935,1.09E-05,0.000130508,280.5606667,0.057974788,0.001483253,0.0784251,NA,NA,1208.625105,NA,NA,NA
7/26/2019 11:36,NA,NA,7.4164,0.014513758,62.58878,2102.425,410,0.617703065,NA,NA,NA,NA,NA,280.5664,0.057964654,0.001462396,NA,NA,NA,1208.202389,NA,NA,NA
7/26/2019 11:37,NA,NA,7.422133333,0.014488883,62.58806,2147.104635,410,0.617695959,NA,NA,NA,NA,NA,280.5721333,0.057954523,0.001493213,NA,NA,NA,1207.77984,NA,NA,NA
7/26/2019 11:38,NA,NA,7.427866667,0.014464033,62.58734,2117.490726,410,0.617688854,NA,NA,NA,NA,NA,280.5778667,0.057944394,0.001472361,NA,NA,NA,1207.357458,NA,NA,NA
7/26/2019 11:39,NA,NA,7.4336,0.014439209,62.58662,2110.164378,410,0.617681748,NA,NA,NA,NA,NA,280.5836,0.057934267,0.00146701,NA,NA,NA,1206.935241,NA,NA,NA
7/26/2019 11:40,NA,6.388094,7.439333333,0.014414409,62.5859,2132.559389,410,0.617674642,0.00959946,0.608075182,0.026509327,1.09E-05,0.000130426,280.5893333,0.057924142,0.00148232,0.078307312,NA,NA,1206.513191,NA,NA,NA
7/26/2019 11:41,NA,NA,7.445066667,0.014389635,62.58518,2117.802168,410,0.617667536,NA,NA,NA,NA,NA,280.5950667,0.05791402,0.001471805,NA,NA,NA,1206.091308,NA,NA,NA
7/26/2019 11:42,NA,NA,7.4508,0.014364886,62.58446,2110.474744,410,0.61766043,NA,NA,NA,NA,NA,280.6008,0.0579039,0.001466457,NA,NA,NA,1205.669591,NA,NA,NA
7/26/2019 11:43,NA,NA,7.456533333,0.014340161,62.58374,2103.146598,410,0.617653324,NA,NA,NA,NA,NA,280.6065333,0.057893781,0.001461109,NA,NA,NA,1205.24804,NA,NA,NA
7/26/2019 11:44,NA,NA,7.462266667,0.014315462,62.58302,2125.545641,410,0.617646218,NA,NA,NA,NA,NA,280.6122667,0.057883665,0.001476412,NA,NA,NA,1204.826655,NA,NA,NA
7/26/2019 11:45,NA,6.439054,7.468,0.014290788,62.5823,2118.217507,410,0.617639113,0.00963324,0.608005872,0.026501474,1.09E-05,0.000130387,280.618,0.057873552,0.001471065,0.077589797,NA,NA,1204.405437,NA,NA,NA
7/26/2019 11:46,NA,NA,7.483733333,0.014336462,62.58124,2125.73595,410,0.617628651,NA,NA,NA,NA,NA,280.6337333,0.057845809,0.001475579,NA,NA,NA,1203.250388,NA,NA,NA
7/26/2019 18:05,0.93,5.66934,8.3335,0.01302905,62.476875,2212.567105,410,0.616598649,0.009134029,0.60746462,0.026550978,1.09E-05,0.000130631,281.4835,0.056371475,0.001496708,0.077007789,0.964224,12.52112306,1142.697267,17.27958283,NA,NA
7/26/2019 18:10,NA,5.601896,8.296,0.012982449,62.47885,2299.39826,410,0.616618141,0.009091396,0.607526745,0.026560118,1.09E-05,0.000130676,281.446,0.056435552,0.001557214,0.080507455,NA,NA,1145.294642,NA,NA,NA
7/26/2019 18:12,NA,NA,8.2585,0.012935948,62.480825,2386.229415,410,0.616637633,NA,NA,NA,NA,NA,281.4085,0.056499718,0.001617855,NA,NA,NA,1147.898835,NA,NA,NA
7/26/2019 18:15,NA,5.535637,8.221,0.012889548,62.4828,2473.060571,410,0.616657124,0.009049683,0.607607441,0.026569961,1.09E-05,0.000130724,281.371,0.056563975,0.001678634,0.08755591,NA,NA,1150.50986,NA,NA,NA
7/26/2019 18:20,0.94,5.556496,8.18625,0.012871848,62.48495,2476.438344,410,0.616678343,0.009062796,0.607615547,0.026568327,1.09E-05,0.000130716,281.33625,0.0566236,0.001682698,0.087878814,0.974592,11.09018159,1152.935519,15.37324476,NA,NA
7/26/2019 18:25,NA,5.646697,8.1515,0.012854163,62.4871,2479.816117,410,0.616699562,0.009119696,0.607579866,0.026558172,1.09E-05,0.000130666,281.3015,0.056683303,0.00168677,0.088205104,NA,NA,1155.367066,NA,NA,NA
7/26/2019 18:27,NA,NA,8.11675,0.012836492,62.48925,2483.19389,410,0.616720781,NA,NA,NA,NA,NA,281.26675,0.056743084,0.001690849,NA,NA,NA,1157.804511,NA,NA,NA
7/26/2019 18:30,NA,5.651453,8.082,0.012818836,62.4914,2486.571663,410,0.616742,0.009122705,0.607619295,0.026559442,1.09E-05,0.000130672,281.232,0.056802942,0.001694935,0.088854716,NA,NA,1160.247865,NA,NA,NA
7/26/2019 18:35,0.95,5.507293,8.0475,0.012694107,62.4947,2505.034299,410,0.616774568,0.009031891,0.607742677,0.026578578,1.09E-05,0.000130767,281.1975,0.056862447,0.001709309,0.089759758,0.98496,10.97329165,1162.679497,15.27535472,NA,NA
7/26/2019 18:40,NA,5.451229,8.013,0.012570112,62.498,2523.496936,410,0.616807137,0.00899679,0.607810347,0.026586887,1.09E-05,0.000130807,281.163,0.056922029,0.001723711,0.090671287,NA,NA,1165.116973,NA,NA,NA
7/26/2019 18:42,NA,NA,7.9785,0.012446851,62.5013,2541.959572,410,0.616839705,NA,NA,NA,NA,NA,281.1285,0.056981688,0.001738142,NA,NA,NA,1167.560303,NA,NA,NA
7/26/2019 18:45,NA,5.390389,7.944,0.012324325,62.5046,2560.422209,410,0.616872273,0.008958835,0.607913439,0.026597205,1.09E-05,0.000130858,281.094,0.057041424,0.001752602,0.092506546,NA,NA,1170.009498,NA,NA,NA
7/26/2019 18:50,0.94,5.372629,7.9125,0.012390835,62.503225,2569.384817,410,0.616858703,0.008947782,0.607910921,0.02659879,1.09E-05,0.000130866,281.0625,0.057096033,0.00176042,0.093041075,0.974592,10.47485751,1172.250851,14.64140577,NA,NA
7/26/2019 18:55,NA,5.344509,7.881,0.012457563,62.50185,2578.347425,410,0.616845133,0.008930306,0.607914827,0.026601647,1.09E-05,0.00013088,281.031,0.057150706,0.001768253,0.09357699,NA,NA,1174.497109,NA,NA,NA
7/26/2019 18:57,NA,NA,7.8495,0.012524507,62.500475,2587.310033,410,0.616831563,NA,NA,NA,NA,NA,280.9995,0.057205445,0.001776099,NA,NA,NA,1176.74828,NA,NA,NA
7/26/2019 19:00,NA,5.309602,7.818,0.012591668,62.4991,2596.272642,410,0.616817993,0.008908654,0.607909338,0.026604742,1.09E-05,0.000130895,280.968,0.057260248,0.001783959,0.094654811,NA,NA,1179.004372,NA,NA,NA
7/26/2019 19:05,1.06,5.222598,7.79125,0.012465217,62.498475,2609.357837,410,0.616811824,0.00885489,0.607956934,0.02661514,1.09E-05,0.000130946,280.94125,0.057306838,0.001794409,0.095327751,1.099008,11.52873104,1180.924129,16.17397921,NA,NA
7/26/2019 19:10,NA,5.222825,7.7645,0.012339538,62.49785,2622.443031,410,0.616805656,0.00885503,0.607950626,0.026614843,1.09E-05,0.000130945,280.9145,0.057353475,0.001804875,0.096005679,NA,NA,1182.847445,NA,NA,NA
7/26/2019 19:12,NA,NA,7.73775,0.01221463,62.497225,2635.528226,410,0.616799488,NA,NA,NA,NA,NA,280.88775,0.057400158,0.001815357,NA,NA,NA,1184.774325,NA,NA,NA
7/26/2019 19:15,NA,5.225249,7.711,0.012090493,62.4966,2648.613421,410,0.61679332,0.008856524,0.607936796,0.026614005,1.09E-05,0.000130941,280.861,0.057446889,0.001825855,0.097367553,NA,NA,1186.704774,NA,NA,NA
7/26/2019 19:20,1.09,5.23698,7.68375,0.012042954,62.49895,2659.544336,410,0.616816512,0.008863758,0.607952755,0.026613582,1.09E-05,0.000130939,280.83375,0.057494541,0.001834911,0.097969119,1.130112,11.53539001,1188.674979,16.23634301,NA,NA
7/26/2019 19:25,NA,5.24214,7.6565,0.011995529,62.5013,2670.475252,410,0.616839705,0.008866941,0.607972764,0.026613965,1.09E-05,0.000130941,280.8065,0.057542242,0.001843982,0.098572214,NA,NA,1190.648898,NA,NA,NA
7/26/2019 19:27,NA,NA,7.62925,0.011948218,62.50365,2681.406167,410,0.616862898,NA,NA,NA,NA,NA,280.77925,0.057589992,0.001853066,NA,NA,NA,1192.626536,NA,NA,NA
7/26/2019 19:30,NA,5.247213,7.602,0.011901021,62.506,2692.337082,410,0.61688609,0.008870072,0.608016019,0.026615374,1.09E-05,0.000130948,280.752,0.057637791,0.001862164,0.099783506,NA,NA,1194.607896,NA,NA,NA
7/26/2019 19:35,1.1,5.306754,7.57025,0.011838104,62.508025,2701.399788,410,0.616906076,0.00890689,0.607999186,0.026608946,1.09E-05,0.000130916,280.72025,0.057693545,0.00187024,0.100347764,1.14048,11.36527572,1196.921156,16.05229464,NA,NA
7/26/2019 19:40,NA,5.361419,7.5385,0.011775392,62.51005,2710.462495,410,0.616926061,0.008940811,0.607985249,0.026603113,1.09E-05,0.000130887,280.6885,0.057749365,0.00187833,0.100913698,NA,NA,1199.239486,NA,NA,NA
7/26/2019 19:42,NA,NA,7.50675,0.011712883,62.512075,2719.525201,410,0.616946046,NA,NA,NA,NA,NA,280.65675,0.057805252,0.001886434,NA,NA,NA,1201.562892,NA,NA,NA
7/26/2019 19:45,NA,5.380875,7.475,0.011650579,62.5141,2728.587907,410,0.616966031,0.008952912,0.608013119,0.026602474,1.09E-05,0.000130884,280.625,0.057861206,0.001894553,0.102047986,NA,NA,1203.891384,NA,NA,NA
7/26/2019 19:50,1.19,5.31695,7.444,0.011693729,62.515425,2743.036449,410,0.616979108,0.008913208,0.6080659,0.026610891,1.09E-05,0.000130926,280.594,0.057915903,0.001906385,0.102827347,1.233792,11.99867585,1206.169785,17.01225635,NA,NA
7/26/2019 19:55,NA,5.291849,7.413,0.011736976,62.51675,2757.484991,410,0.616992185,0.00889766,0.608094524,0.026614543,1.09E-05,0.000130944,280.563,0.057970663,0.001918239,0.103610692,NA,NA,1208.45305,NA,NA,NA
7/26/2019 19:57,NA,NA,7.382,0.011780322,62.518075,2771.933532,410,0.617005261,NA,NA,NA,NA,NA,280.532,0.058025488,0.001930114,NA,NA,NA,1210.741184,NA,NA,NA
7/26/2019 20:00,NA,5.215659,7.351,0.011823766,62.5194,2786.382074,410,0.617018338,0.008850614,0.608167724,0.026625032,1.09E-05,0.000130995,280.501,0.058080376,0.001942009,0.10518439,NA,NA,1213.034195,NA,NA,NA
7/26/2019 20:05,1.12,5.204004,7.3215,0.011767998,62.5211,2791.723573,410,0.617035116,0.008843437,0.608191679,0.026627196,1.09E-05,0.000131006,280.4715,0.058132668,0.001947484,0.105596729,1.161216,10.99670426,1215.22079,15.65000627,NA,NA
7/26/2019 20:10,NA,5.203576,7.292,0.011712392,62.5228,2797.065073,410,0.617051893,0.008843174,0.60820872,0.026627983,1.09E-05,0.00013101,280.442,0.058185018,0.001952967,0.106010643,NA,NA,1217.411815,NA,NA,NA
7/26/2019 20:12,NA,NA,7.2625,0.011656947,62.5245,2802.406573,410,0.617068671,NA,NA,NA,NA,NA,280.4125,0.058237426,0.001958459,NA,NA,NA,1219.607276,NA,NA,NA
7/26/2019 20:15,NA,5.193586,7.233,0.011601663,62.5262,2807.748072,410,0.617085449,0.008837026,0.608248423,0.026630677,1.09E-05,0.000131023,280.383,0.058289893,0.00196396,0.106841706,NA,NA,1221.807179,NA,NA,NA
